Name,Date,legal form,Industry,Country
"NE Neue Energien Brunow-Klüß eG
b) Sitz, Niederla",05.11.2021,cooperative,energy,Germany
"Mittelbadische Energiegenossenschaft eG
b) Sitz,",11.01.2008,cooperative,energy,Germany
"MachWas Energie eG
b) Sitz, Niederlassung, inländ",25.01.2011,cooperative,energy,Germany
"Maxwäll-Energie Genossenschaft eG
b) Sitz, Nieder",24.05.2012,cooperative,energy,Germany
"Neue Energie Bendorf eG
b) Sitz, Niederlassung, i",05.01.2012,cooperative,energy,Germany
"NaturEnergieRegionGifhorn eG
b) Sitz, Niederlassu",19.04.2010,cooperative,energy,Germany
"Neue Energie Achental eG
b) Sitz, Niederlassung,",28.03.2023,cooperative,energy,Germany
"NaturEnergie Region Hannover eG
b) Sitz, Niederla",30.03.2008,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"NEW - Neue Energien West eG
b) Sitz, Niederlassun",27.02.2009,cooperative,energy,Germany
"Neue Energie Dollnstein eG
b) Sitz, Niederlassung",07.07.2011,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"Neue Energie Ostelbien eG
b) Sitz, Niederlassung,",03.07.2012,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"Neue Energie Taunus eG
b) Sitz, Niederlassung, in",23.02.2011,cooperative,energy,Germany
"Neue Energie Obermain eG
b) Sitz, Niederlassung,",13.12.2011,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",: 01.08.202,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"NordPfalzEnergie eG
b) Sitz, Niederlassung, inlän",26.04.2021,cooperative,energy,Germany
"OWS Handels und Energie Genossenschaft eG
b) Sitz",12.03.2012,cooperative,energy,Germany
"OWL Neue Energien (Bürgergenossenschaft) eG
b) Si",11.07.2013,cooperative,energy,Germany
Pfadfindergenossenschaft zur Nutzung alternativer,haftsregist,cooperative,energy,Germany
"Perspect Energie eG
b) Sitz, Niederlassung, inlän",04.05.2012,cooperative,energy,Germany
"OstalbBürgerEnergie eG
b) Sitz, Niederlassung, in",18.01.2011,cooperative,energy,Germany
"Olegeno Oldenburger Energie-Genossenschaft eG.
b)",28.09.2011,cooperative,energy,Germany
"Öko-Energie Huntetal eG
b) Sitz, Niederlassung, i",22.08.2011,cooperative,energy,Germany
"pro regionale energie eG
b) Sitz, Niederlassung,",22.04.2009,cooperative,energy,Germany
"naturENERGIE-FUCHSstadt eG
b) Sitz, Niederlassung",30.06.2022,cooperative,energy,Germany
"meine-Energie eG vor Ort
b) Sitz, Niederlassung,",15.06.2011,cooperative,energy,Germany
"meine-Energie eG
b) Sitz, Niederlassung, inländis",21.04.2011,cooperative,energy,Germany
"fesa Energie Geno eG
b) Sitz, Niederlassung, inlä",08.07.2011,cooperative,energy,Germany
"eurosolid erneuerbare Energien eG
b) Sitz, Nieder",10.04.2013,cooperative,energy,Germany
"energie bautzen eG
b) Sitz, Niederlassung, inländ",28.11.1991,cooperative,energy,Germany
"eER Erneuerbare Energien Rottenburg eG
b) Sitz, N",01.07.2009,cooperative,energy,Germany
"e:veen Energie eG
b) Sitz, Niederlassung, inländi",15.04.2010,cooperative,energy,Germany
"bürgerEnergie Dietenhofen eG
b) Sitz, Niederlassu",22.05.2014,cooperative,energy,Germany
"ZukunftsEnergie Marktschorgast eG
b) Sitz, Nieder",27.03.2015,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"Wohnungsgenossenschaft ""Post und Energie"" eG
b) S",06.12.1990,cooperative,energy,Germany
"Wäller Energie eG
b) Sitz, Niederlassung, inländi",12.11.2012,cooperative,energy,Germany
WirMachenEnergie eG - Plattform für Bürgerenergie,17.12.2022,cooperative,energy,Germany
"Winterlinger Bürgerenergie eG
b) Sitz, Niederlass",03.04.2012,cooperative,energy,Germany
"Wachsteiner Bio-Energie eG
b) Sitz, Niederlassung",11.04.2010,cooperative,energy,Germany
"Wagenfelder Energie eG
b) Sitz, Niederlassung, in",21.10.2023,cooperative,energy,Germany
"Werse Energie Netzwerk eG
b) Sitz, Niederlassung,",04.10.2011,cooperative,energy,Germany
"Windfang Energie eG
b) Sitz, Niederlassung, inlän",22.09.2021,cooperative,energy,Germany
WaWiSo Rhein-Westerwald - Energie-Genossenschaft,14.04.2011,cooperative,energy,Germany
"WED Waren, Energie und Dienstleistungsgenossensch",05.07.2008,cooperative,energy,Germany
"WEG-Wallenhorster EnergieGenossenshaft eG
b) Sitz",17.12.2012,cooperative,energy,Germany
"WaSoWi-Energie eG
b) Sitz, Niederlassung, inländi",10.06.2008,cooperative,energy,Germany
"WATT vor Ort Service & Energie eG
b) Sitz, Nieder",27.09.2011,cooperative,energy,Germany
"W&K Energie eG
b) Sitz, Niederlassung, inländisch",25.05.2020,cooperative,energy,Germany
Volkswagen Belegschaftsgenossenschaft für regener,11.07.2008,cooperative,energy,Germany
"Vital Real Immobilien Deutschland eG
b) Sitz, Nie",30.08.2013,cooperative,energy,Germany
"Vita-Bürger-Energie eG
b) Sitz, Niederlassung, in",11.10.2011,cooperative,energy,Germany
"Venner Energie eG
b) Sitz, Niederlassung, inländi",29.07.2014,cooperative,energy,Germany
"Unsere Münster-Energie eG
b) Sitz, Niederlassung,",03.11.2014,cooperative,energy,Germany
"VR-BürgerEnergie Landsberg eG
b) Sitz, Niederlass",11.10.2011,cooperative,energy,Germany
"VR erneuerbare Energien eG
b) Sitz, Niederlassung",08.12.2009,cooperative,energy,Germany
"VR EnergieGenossenschaft Oberbayern Südost eG
b)",04.08.2010,cooperative,energy,Germany
"UrStrom - BürgerEnergieGenossenschaft Mainz eG
b)",23.09.2012,cooperative,energy,Germany
"UEW Umweltfreundliche Energien Wadersloh eG
b) Si",02.03.2010,cooperative,energy,Germany
"Teutoburger Energie Netzwerk eG (TEN eG)
b) Sitz,",17.02.1956,cooperative,energy,Germany
"TRANSPAREK AgroForstEnergie eG
b) Sitz, Niederlas",22.06.2010,cooperative,energy,Germany
"TIR Energie eG
b) Sitz, Niederlassung, inländisch",haftsregist,cooperative,energy,Germany
"Sonnenwende Bürger-Energie-Region Gütersloh eG
b)",20.09.2010,cooperative,energy,Germany
"Schule macht Energie eG
b) Sitz, Niederlassung, i",23.06.2009,cooperative,energy,Germany
"SOLIX Energie aus Bürgerhand Rheinhessen eG
b) Si",30.05.2012,cooperative,energy,Germany
"Schmidt Energie eG
b) Sitz, Niederlassung, inländ",29.08.2023,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
REW - Rheinische Energie- und Wertegenossenschaft,13.09.2013,cooperative,energy,Germany
"Rabenkopf BürgerEnergie eG
b) Sitz, Niederlassung",17.03.2014,cooperative,energy,Germany
"Regenerative Energie Ebersberg eG (REGE eG)
b) Si",haftsregist,cooperative,energy,Germany
"Regio Energie eG
b) Sitz, Niederlassung, inländis",28.10.2009,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
Regional Versorgt - Energie und Nahversorgung in,haftsregist,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"ProEngeno Energie eG
b) Sitz, Niederlassung, inlä",06.03.2013,cooperative,energy,Germany
"Ökumenische Energiegenossenschaft Horb eG
b) Sitz",22.09.2009,cooperative,energy,Germany
Ökumenische Energiegenossenschaft Baden-Württembe,13.11.2009,cooperative,energy,Germany
"eegon - Eifel Energiegenossenschaft eG
b) Sitz, N",21.09.2009,cooperative,energy,Germany
"Zero Emission People Energiegenossenschaft eG
b)",30.06.2015,cooperative,energy,Germany
"Wettesinger Energiegenossenschaft eG
b) Sitz, Nie",01.09.2010,cooperative,energy,Germany
"Wechselstrom Energiegenossenschaft eG
b) Sitz, Ni",16.07.2013,cooperative,energy,Germany
"Waldhessische Energiegenossenschaft eG
b) Sitz, N",18.11.2011,cooperative,energy,Germany
"Vereinte Energiegenossenschaft eG
b) Sitz, Nieder",08.02.2013,cooperative,energy,Germany
"TRENEG-Trierer Energiegenossenschaft eG
b) Sitz,",15.09.2011,cooperative,energy,Germany
"UNsere Energiegenossenschaft eG
b) Sitz, Niederla",02.02.2015,cooperative,energy,Germany
"VR EnergieGenossenschaft Oberbayern Südost eG
b)",04.08.2010,cooperative,energy,Germany
"VR Energiegenossenschaft Südpfalz eG
b) Sitz, Nie",15.04.2010,cooperative,energy,Germany
VR SOLAR Energiegenossenschaft Dinklage-Steinfeld,haftsregist,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"TREEEC RES:Q eG
b) Sitz, Niederlassung, inländisc",14.08.2013,cooperative,energy,Germany
"Solar Energiegenossenschaft Bokern eG
b) Sitz, Ni",07.12.2011,cooperative,energy,Germany
"Schermbecker Energiegenossenschaft eG
b) Sitz, Ni",21.10.2009,cooperative,energy,Germany
"Rheda-Wiedenbrücker Energiegenossenschaft eG
b) S",22.05.2013,cooperative,energy,Germany
SOLide Solidarische Energiegenossenschaft Thüring,11.08.2012,cooperative,energy,Germany
Regional und Energiegenossenschaft Aller-Leine-We,26.01.2017,cooperative,energy,Germany
Raiffeisen Bürger-Energiegenossenschaft Bliesgau,12.02.2013,cooperative,energy,Germany
"Quierschieder Energiegenossenschaft eG
b) Sitz, N",15.04.2011,cooperative,energy,Germany
Naturstrom Rheinstetten Bürger-Energiegenossensch,07.10.2020,cooperative,energy,Germany
"Osterdorfer Energiegenossenschaft eG
b) Sitz, Nie",06.10.2020,cooperative,energy,Germany
"Mittelschwäbische Energiegenossenschaft eG
b) Sit",28.04.2010,cooperative,energy,Germany
"Mittelbadische Energiegenossenschaft eG
b) Sitz,",11.01.2008,cooperative,energy,Germany
"Mainzer Energiegenossenschaft eG
b) Sitz, Niederl",29.09.2011,cooperative,energy,Germany
"MIEG Mittelhessische Energiegenossenschaft eG
b)",30.04.2011,cooperative,energy,Germany
"HEG Heidelberger Energiegenossenschaft eG
b) Sitz",08.09.2010,cooperative,energy,Germany
"Klimaschutzplus Energiegenossenschaft eG
b) Sitz,",08.06.2011,cooperative,energy,Germany
"Lahn-Dill-Bergland Energiegenossenschaft eG
b) Si",18.03.2016,cooperative,energy,Germany
Gas- und Energiegenossenschaft Ost- und Mitteldeu,15.04.2006,cooperative,energy,Germany
"e: Genossenschaftsregister 
des Amtsgerichts Coesf",18.04.2018,cooperative,energy,Germany
"Freie Energiegenossenschaft Isny im Allgäu eG
b)",10.07.2009,cooperative,energy,Germany
"Erste Erfurter Energiegenossenschaft e.G.
b) Sitz",13.10.2011,cooperative,energy,Germany
FWR Energiegenossenschaft Barchfeld-Immelborn eG,28.03.2012,cooperative,energy,Germany
FWR Energiegenossenschaft Stadtlengsfeld-Gehaus e,04.04.2012,cooperative,energy,Germany
"Finteler Energiegenossenschaft eG
b) Sitz, Nieder",22.09.2009,cooperative,energy,Germany
"Erste Energiegenossenschaft Emstal eG
b) Sitz, Ni",31.03.2008,cooperative,energy,Germany
"Energiegenossenschaft-Weitnau eG
b) Sitz, Niederl",30.10.2008,cooperative,energy,Germany
"Energiegenossenschaft für Wittmund eG
b) Sitz, Ni",28.12.1922,cooperative,energy,Germany
Energiegenossenschaft der Immobilienwirtschaft eG,20.07.2012,cooperative,energy,Germany
"Energiegenossenschaft Zwiefalten eG
b) Sitz, Nied",06.04.2010,cooperative,energy,Germany
"Energiegenossenschaft Wittgenstein eG
b) Sitz, Ni",26. Juli 2,cooperative,energy,Germany
"Energiegenossenschaft Zepernick eG
b) Sitz, Niede",18.06.2012,cooperative,energy,Germany
"Energiegenossenschaft WH Thüringen eG
b) Sitz, Ni",15.05.2013,cooperative,energy,Germany
"Energiegenossenschaft Vogelsberg eG
b) Sitz, Nied",29.08.2011,cooperative,energy,Germany
"Energiegenossenschaft Untermain eG
b) Sitz, Niede",16.06.2010,cooperative,energy,Germany
"Energiegenossenschaft Viernau eG
b) Sitz, Niederl",26.03.2012,cooperative,energy,Germany
"Energiegenossenschaft Virngrund eG
b) Sitz, Niede",21.01.2011,cooperative,energy,Germany
"Energiegenossenschaft VorEifel eG
b) Sitz, Nieder",07.05.2013,cooperative,energy,Germany
"Energiegenossenschaft St. Märgen eG
b) Sitz, Nied",25.04.2012,cooperative,energy,Germany
"Energiegenossenschaft Starkenburg eG
b) Sitz, Nie",15.12.2010,cooperative,energy,Germany
"Energiegenossenschaft Stimberg eG
b) Sitz, Nieder",15.11.2023,cooperative,energy,Germany
"Energiegenossenschaft Sundays for Energy eG
b) Si",02.05.2022,cooperative,energy,Germany
"Energiegenossenschaft Solmser Land eG
b) Sitz, Ni",25.08.2011,cooperative,energy,Germany
"Energiegenossenschaft Schwalmtal eG
b) Sitz, Nied",05.07.2012,cooperative,energy,Germany
"Energiegenossenschaft SOLiNVEST eG
b) Sitz, Niede",24.09.2021,cooperative,energy,Germany
"Energiegenossenschaft Schwalm-Knüll eG
b) Sitz, N",26.09.2011,cooperative,energy,Germany
"Energiegenossenschaft Reinhardswald eG
b) Sitz, N",20.09.2011,cooperative,energy,Germany
"Energiegenossenschaft Rhein-Ruhr eG
b) Sitz, Nied",19.07.2007,cooperative,energy,Germany
"Energiegenossenschaft Ringelai eG
b) Sitz, Nieder",07.07.2008,cooperative,energy,Germany
"Energiegenossenschaft Rosenstein eG
b) Sitz, Nied",25.07.2013,cooperative,energy,Germany
"Energiegenossenschaft Rügheim eG
b) Sitz, Niederl",haftsregist,cooperative,energy,Germany
"Energiegenossenschaft Reichenbach eG
b) Sitz, Nie",08.07.2012,cooperative,energy,Germany
"Energiegenossenschaft Rasdorf eG
b) Sitz, Niederl",29.10.2021,cooperative,energy,Germany
"Energiegenossenschaft Raum Besigheim eG
b) Sitz,",24.02.2010,cooperative,energy,Germany
"Energiegenossenschaft Reibersdorf eG
b) Sitz, Nie",10.02.2015,cooperative,energy,Germany
"Energiegenossenschaft Region Wolfsburg eG
b) Sitz",28.10.2015,cooperative,energy,Germany
"Energiegenossenschaft Pyrmont-Lügde eG
b) Sitz, N",05.09.2022,cooperative,energy,Germany
"Energiegenossenschaft Odenwald eG
b) Sitz, Nieder",16.02.2009,cooperative,energy,Germany
"Energiegenossenschaft Paderborner Land eG
b) Sitz",17.12.2009,cooperative,energy,Germany
"Energiegenossenschaft Poppenhausen eG
b) Sitz, Ni",28.08.2014,cooperative,energy,Germany
"Energiegenossenschaft Oberwerrn eG
b) Sitz, Niede",27.01.2023,cooperative,energy,Germany
"Energiegenossenschaft Oberleiterbach eG
b) Sitz,",haftsregist,cooperative,energy,Germany
"Energiegenossenschaft Oberland eG
b) Sitz, Nieder",05.06.2013,cooperative,energy,Germany
"Energiegenossenschaft Oberes Werntal eG
b) Sitz,",16.06.2013,cooperative,energy,Germany
"Energiegenossenschaft Oberes Mühlbachtal eG
b) Si",13.02.2016,cooperative,energy,Germany
Energiegenossenschaft Neue Energien Ostsachsen eG,25.11.2013,cooperative,energy,Germany
"Energiegenossenschaft Neusitz eG
b) Sitz, Niederl",27.06.2017,cooperative,energy,Germany
"Energiegenossenschaft Oberasbach eG
b) Sitz, Nied",31.01.2023,cooperative,energy,Germany
"Energiegenossenschaft Ober Kostenz eG
b) Sitz, Ni",14.09.2012,cooperative,energy,Germany
"Energiegenossenschaft Nägelstedt eG
b) Sitz, Nied",14.02.2014,cooperative,energy,Germany
"Energiegenossenschaft Nordwest eG
b) Sitz, Nieder",26.04.2006,cooperative,energy,Germany
"Energiegenossenschaft Niederrhein eG
b) Sitz, Nie",01.02.2017,cooperative,energy,Germany
"Energiegenossenschaft Mitarbeiter Unilever eG
b)",29.10.2010,cooperative,energy,Germany
"Energiegenossenschaft München Land eG
b) Sitz, Ni",12.11.2014,cooperative,energy,Germany
"Energiegenossenschaft Münchhausen eG
b) Sitz, Nie",25.04.2013,cooperative,energy,Germany
"Energiegenossenschaft Mengerskirchen eG
b) Sitz,",04.08.2015,cooperative,energy,Germany
"Energiegenossenschaft Nahwärme Emstal eG
b) Sitz,",28.04.2009,cooperative,energy,Germany
"Energiegenossenschaft Lieberhausen eG
b) Sitz, Ni",haftsregist,cooperative,energy,Germany
"Energiegenossenschaft Main-Kinzigtal eG
b) Sitz,",25.02.2010,cooperative,energy,Germany
"Energiegenossenschaft Marburg-Biedenkopf eG
b) Si",02.10.2012,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"Energiegenossenschaft Kluse eG
b) Sitz, Niederlas",01.08.2012,cooperative,energy,Germany
"Energiegenossenschaft LauterStrom eG
b) Sitz, Nie",24.09.2012,cooperative,energy,Germany
"Energiegenossenschaft Lehrte-Sehnde eG
b) Sitz, N",14.12.2010,cooperative,energy,Germany
"Energiegenossenschaft Leipzig EGL eG
b) Sitz, Nie",25.03.2013,cooperative,energy,Germany
"Energiegenossenschaft Leutkirch eG
b) Sitz, Niede",13.10.2009,cooperative,energy,Germany
"Energiegenossenschaft Langenaltheim eG
b) Sitz, N",25.07.2012,cooperative,energy,Germany
"Energiegenossenschaft Kranenburg eG
b) Sitz, Nied",29.04.2014,cooperative,energy,Germany
"Energiegenossenschaft Krefeld eG
b) Sitz, Niederl",26.01.2018,cooperative,energy,Germany
"Energiegenossenschaft Lamspringe eG
b) Sitz, Nied",06.07.2009,cooperative,energy,Germany
Energiegenossenschaft Klimahalbinsel Butjadingen,10.08.2009,cooperative,energy,Germany
"Energiegenossenschaft Jade eG
b) Sitz, Niederlass",24.03.2016,cooperative,energy,Germany
"Energiegenossenschaft Kappel eG
b) Sitz, Niederla",20.03.2014,cooperative,energy,Germany
"Energiegenossenschaft Karl-Rolle-Straße eG
b) Sit",14.12.2020,cooperative,energy,Germany
"Energiegenossenschaft Kempten eG
b) Sitz, Niederl",26.9.2011,cooperative,energy,Germany
"Energiegenossenschaft Kirchspiel Anhausen eG
b) S",21.03.2011,cooperative,energy,Germany
"Energiegenossenschaft KlarModul eG
b) Sitz, Niede",04.08.2011,cooperative,energy,Germany
"e: Genossenschaftsregister 
des Amtsgerichts Coesf",Genossensc,cooperative,energy,Germany
"Energiegenossenschaft Hohe Waid eG
b) Sitz, Niede",16.01.2012,cooperative,energy,Germany
"Energiegenossenschaft Höxter eG
b) Sitz, Niederla",04.02.2015,cooperative,energy,Germany
Energiegenossenschaft Ingersheim und Umgebung eG,22.03.2010,cooperative,energy,Germany
"Energiegenossenschaft Ilmtal eG
b) Sitz, Niederla",05.04.2013,cooperative,energy,Germany
"Energiegenossenschaft Icking-Isartal eG
b) Sitz,",14.09.2022,cooperative,energy,Germany
"Energiegenossenschaft Helmetal eG
b) Sitz, Nieder",17.04.2013,cooperative,energy,Germany
"Energiegenossenschaft Herbsleben e.G.
b) Sitz, Ni",13.05.2013,cooperative,energy,Germany
"Energiegenossenschaft Green Hill eG
b) Sitz, Nied",13.05.2013,cooperative,energy,Germany
"Energiegenossenschaft Harpstedt eG
b) Sitz, Niede",29.11.2021,cooperative,energy,Germany
"Energiegenossenschaft Harztor eG
b) Sitz, Niederl",18.07.2012,cooperative,energy,Germany
"Energiegenossenschaft Gussenstadt eG
b) Sitz, Nie",19.06.2012,cooperative,energy,Germany
"Energiegenossenschaft Haltern am See eG
b) Sitz,",13.09.2010,cooperative,energy,Germany
"Energiegenossenschaft Handwerk Oberhausen eG
b) S",16.05.2012,cooperative,energy,Germany
"Energiegenossenschaft Fulda-Eder eG
b) Sitz, Nied",10.04.2013,cooperative,energy,Germany
"Energiegenossenschaft Fürth eG
b) Sitz, Niederlas",11.11.2012,cooperative,energy,Germany
"gabe des aktuellen Registerinhalts -
Abruf vom 15.",be des aktu,cooperative,energy,Germany
"Energiegenossenschaft Fünfseenland e.G.
b) Sitz,",19.09.2011,cooperative,energy,Germany
"Energiegenossenschaft Erfurtshausen eG
b) Sitz, N",16.08.2012,cooperative,energy,Germany
"Energiegenossenschaft Erkrath eG
b) Sitz, Niederl",02.05.2023,cooperative,energy,Germany
"Energiegenossenschaft Filstal eG
b) Sitz, Niederl",19.10.2012,cooperative,energy,Germany
"Energiegenossenschaft Diekholzen eG
b) Sitz, Nied",13.08.2009,cooperative,energy,Germany
"Energiegenossenschaft Dürmentingen eG
b) Sitz, Ni",05.12.2016,cooperative,energy,Germany
